,production,hour
3073,0.0,1
3074,0.0,2
3075,0.0,3
3076,171.44,4
3077,75148.876,5
3078,214474.354,6
3079,350177.027,7
3080,420548.594,8
3081,443592.166,9
3082,429765.453,10
3083,386332.227,11
3084,306719.561,12
3085,286012.729,13
3086,248495.93,14
3087,197496.034,15
3088,174536.319,16
3089,106229.851,17
3090,47578.008,18
3091,1945.486,19
3092,0.0,20
3093,0.0,21
3094,0.0,22
3095,0.0,23
3096,0.0,0
3097,0.0,1
3098,0.0,2
3099,0.0,3
3100,183.103,4
3101,48080.879,5
3102,81761.453,6
3103,217314.399,7
3104,378827.317,8
3105,515057.059,9
3106,496498.83,10
3107,426484.627,11
3108,311251.408,12
3109,289808.217,13
3110,252510.696,14
3111,200656.748,15
3112,129786.688,16
3113,63442.794,17
3114,17316.676,18
3115,0.0,19
3116,0.0,20
3117,0.0,21
3118,0.0,22
3119,0.0,23
3120,0.0,0
3121,0.0,1
3122,0.0,2
3123,0.0,3
3124,0.0,4
3125,36802.028,5
3126,161217.949,6
3127,233701.104,7
3128,276050.229,8
3129,261858.506,9
3130,301859.005,10
3131,312531.536,11
3132,310691.781,12
3133,290074.197,13
3134,252311.733,14
3135,201809.479,15
3136,163897.985,16
3137,103581.237,17
3138,44409.64,18
3139,974.084,19
3140,0.0,20
3141,0.0,21
3142,0.0,22
3143,0.0,23
3144,0.0,0
3145,0.0,1
3146,0.0,2
3147,0.0,3
3148,0.0,4
3149,56089.029,5
3150,187482.507,6
3151,326662.312,7
3152,440554.866,8
3153,520620.531,9
3154,522259.984,10
3155,486644.803,11
3156,415143.125,12
3157,354293.746,13
3158,281616.907,14
3159,206062.437,15
3160,164264.835,16
3161,104512.794,17
3162,45694.561,18
3163,478.617,19
3164,0.0,20
3165,0.0,21
3166,0.0,22
3167,0.0,23
3168,0.0,0
3169,0.0,1
3170,0.0,2
3171,0.0,3
3172,0.0,4
3173,23488.603,5
3174,84547.217,6
3175,150767.061,7
3176,211992.239,8
3177,267610.379,9
3178,300164.653,10
3179,311015.123,11
3180,309707.798,12
3181,255491.727,13
3182,190374.839,14
3183,124130.526,15
3184,157535.661,16
3185,114559.73,17
3186,47731.586,18
3187,3910.401,19
3188,0.0,20
3189,0.0,21
3190,0.0,22
3191,0.0,23
3192,0.0,0
3193,0.0,1
3194,0.0,2
3195,0.0,3
3196,1083.48,4
3197,44951.039,5
3198,86989.749,6
3199,153877.828,7
3200,216123.161,8
3201,274052.132,9
3202,261686.795,10
3203,233312.867,11
3204,185615.86,12
3205,175316.705,13
3206,154763.608,14
3207,125336.187,15
3208,113374.879,16
3209,80184.477,17
3210,36537.803,18
3211,3022.796,19
3212,0.0,20
3213,0.0,21
3214,0.0,22
3215,0.0,23
3216,0.0,0
3217,0.0,1
3218,0.0,2
3219,0.0,3
3220,1549.243,4
3221,42605.899,5
3222,48434.526,6
3223,135628.596,7
3224,256664.475,8
3225,378807.877,9
3226,386713.939,10
3227,362301.537,11
3228,317644.022,12
3229,260231.071,13
3230,193840.821,14
3231,125975.809,15
3232,91858.579,16
3233,54325.419,17
3234,20675.672,18
3235,0.0,19
3236,0.0,20
3237,0.0,21
3238,0.0,22
3239,0.0,23
3240,0.0,0
3241,0.0,1
3242,0.0,2
3243,0.0,3
3244,2006.752,4
3245,63120.785,5
3246,133561.736,6
3247,208370.835,7
3248,261305.371,8
3249,272373.88,9
3250,312805.501,10
3251,322617.692,11
3252,320070.535,12
3253,366348.615,13
3254,364712.162,14
3255,312929.244,15
3256,221215.092,16
3257,123153.909,17
3258,53916.911,18
3259,5067.767,19
3260,0.0,20
3261,0.0,21
3262,0.0,22
3263,0.0,23
3264,0.0,0
3265,0.0,1
3266,0.0,2
3267,0.0,3
3268,3018.958,4
3269,90055.504,5
3270,242502.468,6
3271,395628.246,7
3272,518421.947,8
3273,603584.149,9
3274,646925.394,10
3275,652853.131,11
3276,622465.645,12
3277,566461.037,13
3278,480236.84,14
3279,366808.847,15
3280,238639.085,16
3281,123129.76,17
3282,55818.554,18
3283,7906.265,19
3284,0.0,20
3285,0.0,21
3286,0.0,22
3287,0.0,23
3288,0.0,0
3289,0.0,1
3290,0.0,2
3291,0.0,3
3292,0.0,4
3293,17450.28,5
3294,50598.173,6
3295,88980.579,7
3296,125676.171,8
3297,155592.202,9
3298,223194.534,10
3299,281965.163,11
3300,322492.336,12
3301,366839.288,13
3302,363573.971,14
3303,312047.748,15
3304,211395.645,16
3305,116670.225,17
3306,53325.017,18
3307,7704.664,19
3308,0.0,20
3309,0.0,21
3310,0.0,22
3311,0.0,23
3312,0.0,0
3313,0.0,1
3314,0.0,2
3315,0.0,3
3316,2426.375,4
3317,67438.922,5
3318,175046.741,6
3319,268449.212,7
3320,343175.453,8
3321,379363.841,9
3322,444985.817,10
3323,491599.452,11
3324,500975.346,12
3325,414373.902,13
3326,312017.16,14
3327,212298.385,15
3328,206928.864,16
3329,126003.71,17
3330,60766.412,18
3331,11073.943,19
3332,0.0,20
3333,0.0,21
3334,0.0,22
3335,0.0,23
3336,0.0,0
3337,0.0,1
3338,0.0,2
3339,0.0,3
3340,3877.364,4
3341,95745.707,5
3342,250316.349,6
3343,393692.822,7
3344,515047.851,8
3345,600818.146,9
3346,647282.497,10
3347,656405.091,11
3348,630858.224,12
3349,569708.189,13
3350,480686.078,14
3351,367875.547,15
3352,240728.76,16
3353,128533.459,17
3354,60164.795,18
3355,11341.94,19
3356,0.0,20
3357,0.0,21
3358,0.0,22
3359,0.0,23
3360,0.0,0
3361,0.0,1
3362,0.0,2
3363,0.0,3
3364,3854.933,4
3365,57680.783,5
3366,94384.344,6
3367,161274.055,7
3368,221768.877,8
3369,278661.448,9
3370,265243.903,10
3371,235253.152,11
3372,187673.609,12
3373,176661.043,13
3374,156331.429,14
3375,127966.071,15
3376,94043.748,16
3377,57632.987,17
3378,23634.877,18
3379,7491.802,19
3380,0.0,20
3381,0.0,21
3382,0.0,22
3383,0.0,23
3384,0.0,0
3385,0.0,1
3386,0.0,2
3387,0.0,3
3388,3933.431,4
3389,92606.581,5
3390,259779.275,6
3391,405351.499,7
3392,524970.106,8
3393,607084.472,9
3394,646664.168,10
3395,646182.961,11
3396,609708.627,12
3397,554195.882,13
3398,470640.87,14
3399,366905.986,15
3400,246623.615,16
3401,134303.004,17
3402,62866.619,18
3403,14678.786,19
3404,0.0,20
3405,0.0,21
3406,0.0,22
3407,0.0,23
3408,0.0,0
3409,0.0,1
3410,0.0,2
3411,0.0,3
3412,2689.683,4
3413,42428.419,5
3414,96555.123,6
3415,163319.338,7
3416,224185.674,8
3417,281006.825,9
3418,267267.801,10
3419,236283.584,11
3420,187974.497,12
3421,177949.453,13
3422,157944.346,14
3423,129790.704,15
3424,95984.901,16
3425,59515.143,17
3426,25403.002,18
3427,2066.289,19
3428,0.0,20
3429,0.0,21
3430,0.0,22
3431,0.0,23
3432,0.0,0
3433,0.0,1
3434,0.0,2
3435,0.0,3
3436,0.0,4
3437,19744.556,5
3438,53496.994,6
3439,91600.724,7
3440,127157.439,8
3441,156766.92,9
3442,177210.421,10
3443,188659.162,11
3444,189005.664,12
3445,179363.034,13
3446,160319.661,14
3447,132177.423,15
3448,97676.403,16
3449,60739.405,17
3450,25536.161,18
3451,3552.217,19
3452,0.0,20
3453,0.0,21
3454,0.0,22
3455,0.0,23
3456,0.0,0
3457,0.0,1
3458,0.0,2
3459,0.0,3
3460,7720.685,4
3461,99487.583,5
3462,255999.016,6
3463,387226.57,7
3464,465021.351,8
3465,473892.594,9
3466,428471.002,10
3467,324637.346,11
3468,188555.841,12
3469,178697.774,13
3470,159662.364,14
3471,131581.217,15
3472,97338.671,16
3473,59994.131,17
3474,25963.708,18
3475,5653.015,19
3476,0.0,20
3477,0.0,21
3478,0.0,22
3479,0.0,23
3480,0.0,0
3481,0.0,1
3482,0.0,2
3483,0.0,3
3484,3969.428,4
3485,64970.185,5
3486,187444.266,6
3487,277964.113,7
3488,351267.588,8
3489,386905.239,9
3490,512361.546,10
3491,588653.21,11
3492,603971.872,12
3493,556889.774,13
3494,477434.821,14
3495,372554.473,15
3496,251343.306,16
3497,138894.722,17
3498,67373.22,18
3499,18865.099,19
3500,0.0,20
3501,0.0,21
3502,0.0,22
3503,0.0,23
3504,0.0,0
3505,0.0,1
3506,0.0,2
3507,0.0,3
3508,7584.036,4
3509,85917.542,5
3510,223082.951,6
3511,359149.926,7
3512,484879.356,8
3513,574007.418,9
3514,630234.595,10
3515,649188.964,11
3516,631887.14,12
3517,576478.671,13
3518,491481.074,14
3519,384437.191,15
3520,255947.474,16
3521,143347.468,17
3522,62018.415,18
3523,9415.786,19
3524,0.0,20
3525,0.0,21
3526,0.0,22
3527,0.0,23
3528,0.0,0
3529,0.0,1
3530,0.0,2
3531,0.0,3
3532,8326.187,4
3533,101156.313,5
3534,261456.041,6
3535,407196.206,7
3536,521283.822,8
3537,594770.214,9
3538,605767.557,10
3539,580876.471,11
3540,517189.939,12
3541,512010.962,13
3542,462430.822,14
3543,372817.475,15
3544,255495.566,16
3545,146536.183,17
3546,70374.779,18
3547,20959.521,19
3548,0.0,20
3549,0.0,21
3550,0.0,22
3551,0.0,23
3552,0.0,0
3553,0.0,1
3554,0.0,2
3555,0.0,3
3556,11549.462,4
3557,118947.2,5
3558,267689.781,6
3559,408797.869,7
3560,510015.444,8
3561,542880.979,9
3562,566718.122,10
3563,552787.906,11
3564,513523.314,12
3565,508174.688,13
3566,460279.077,14
3567,373533.084,15
3568,252169.232,16
3569,144556.239,17
3570,69133.825,18
3571,18521.081,19
3572,0.0,20
3573,0.0,21
3574,0.0,22
3575,0.0,23
3576,0.0,0
3577,0.0,1
3578,0.0,2
3579,0.0,3
3580,10901.795,4
3581,105278.699,5
3582,250493.998,6
3583,374434.68,7
3584,453261.312,8
3585,478141.229,9
3586,541558.583,10
3587,574596.961,11
3588,569951.934,12
3589,537368.599,13
3590,470639.611,14
3591,376001.573,15
3592,268964.882,16
3593,149798.024,17
3594,73859.537,18
3595,23234.852,19
3596,0.0,20
3597,0.0,21
3598,0.0,22
3599,0.0,23
3600,0.0,0
3601,0.0,1
3602,0.0,2
3603,0.0,3
3604,13235.155,4
3605,119574.28,5
3606,263051.331,6
3607,392902.302,7
3608,469836.801,8
3609,478949.694,9
3610,493764.608,10
3611,476772.057,11
3612,434929.758,12
3613,374041.95,13
3614,300364.073,14
3615,225338.017,15
3616,186892.683,16
3617,124862.884,17
3618,68364.5,18
3619,14223.394,19
3620,0.0,20
3621,0.0,21
3622,0.0,22
3623,0.0,23
3624,0.0,0
3625,0.0,1
3626,0.0,2
3627,0.0,3
3628,536.43,4
3629,21266.269,5
3630,53128.602,6
3631,116312.381,7
3632,199974.27,8
3633,281070.706,9
3634,307770.388,10
3635,323974.618,11
3636,323728.419,12
3637,304943.134,13
3638,266658.016,14
3639,217621.36,15
3640,164217.016,16
3641,103780.388,17
3642,48740.783,18
3643,9624.306,19
3644,0.0,20
3645,0.0,21
3646,0.0,22
3647,0.0,23
3648,0.0,0
3649,0.0,1
3650,0.0,2
3651,0.0,3
3652,13535.427,4
3653,107205.836,5
3654,251849.144,6
3655,402302.562,7
3656,527890.674,8
3657,615820.758,9
3658,655263.339,10
3659,651885.009,11
3660,607462.934,12
3661,554444.316,13
3662,474897.742,14
3663,375120.566,15
3664,253415.213,16
3665,147339.669,17
3666,69468.286,18
3667,20590.314,19
3668,0.0,20
3669,0.0,21
3670,0.0,22
3671,0.0,23
3672,0.0,0
3673,0.0,1
3674,0.0,2
3675,0.0,3
3676,7677.584,4
3677,56578.444,5
3678,144435.02,6
3679,236344.911,7
3680,324112.686,8
3681,385236.32,9
3682,417855.774,10
3683,433811.001,11
3684,426607.344,12
3685,425881.708,13
3686,393158.491,14
3687,332102.863,15
3688,236231.061,16
3689,152434.722,17
3690,71016.879,18
3691,21532.486,19
3692,0.0,20
3693,0.0,21
3694,0.0,22
3695,0.0,23
3696,0.0,0
3697,0.0,1
3698,0.0,2
3699,0.0,3
3700,14384.4,4
3701,109315.587,5
3702,254772.338,6
3703,400129.963,7
3704,516347.087,8
3705,594445.11,9
3706,633703.335,10
3707,634212.68,11
3708,601416.304,12
3709,527487.342,13
3710,429803.381,14
3711,321697.973,15
3712,223530.617,16
3713,133596.194,17
3714,65273.263,18
3715,16242.371,19
3716,0.0,20
3717,0.0,21
3718,0.0,22
3719,0.0,23
3720,0.0,0
3721,0.0,1
3722,0.0,2
3723,0.0,3
3724,9854.795,4
3725,61934.242,5
3726,135066.263,6
3727,232491.724,7
3728,318778.924,8
3729,378986.471,9
3730,446421.603,10
3731,491796.399,11
3732,502266.048,12
3733,464049.83,13
3734,400742.705,14
3735,322673.118,15
3736,224554.032,16
3737,133508.042,17
3738,65744.47,18
3739,20461.188,19
3740,0.0,20
3741,0.0,21
3742,0.0,22
3743,0.0,23
3744,0.0,0
3745,0.0,1
3746,0.0,2
3747,0.0,3
3748,7681.957,4
3749,46929.454,5
3750,98959.921,6
3751,163391.266,7
3752,223561.196,8
3753,278410.135,9
3754,303679.38,10
3755,320030.446,11
3756,319068.183,12
3757,300371.787,13
3758,264532.87,14
3759,217029.147,15
3760,165369.397,16
3761,106107.395,17
3762,51936.509,18
3763,11811.506,19
3764,0.0,20
3765,0.0,21
3766,0.0,22
3767,0.0,23
3768,0.0,0
3769,0.0,1
3770,0.0,2
3771,0.0,3
3772,5554.936,4
3773,41691.2,5
3774,99790.391,6
3775,216691.246,7
3776,349059.105,8
3777,468595.263,9
3778,514757.921,10
3779,529734.775,11
3780,516715.316,12
3781,526715.46,13
3782,480754.671,14
3783,390529.093,15
3784,270358.92,16
3785,159581.096,17
3786,79703.936,18
3787,27505.204,19
3788,0.0,20
3789,0.0,21
3790,0.0,22
3791,0.0,23
3792,0.0,0
3793,0.0,1
3794,0.0,2
3795,0.0,3
3796,16030.014,4
3797,109303.093,5
3798,254042.125,6
3799,394860.844,7
3800,499694.93,8
3801,564097.14,9
3802,561224.877,10
3803,511735.736,11
3804,419579.288,12
3805,391619.031,13
3806,342887.095,14
3807,279036.252,15
3808,208168.404,16
3809,130573.979,17
3810,68265.705,18
3811,23398.254,19
3812,0.0,20
3813,0.0,21
3814,0.0,22
3815,0.0,23
3816,0.0,0
3817,0.0,1
3818,0.0,2
3819,0.0,3
3820,15865.293,4
3821,105803.023,5
3822,247373.341,6
3823,391523.353,7
3824,513417.038,8
3825,602249.359,9
3826,648979.44,10
3827,657380.857,11
3828,631814.037,12
3829,576873.74,13
3830,493865.254,14
3831,391683.268,15
3832,271291.548,16
3833,160096.757,17
3834,80539.494,18
3835,28600.802,19
3836,0.0,20
3837,0.0,21
3838,0.0,22
3839,0.0,23
3840,0.0,0
3841,0.0,1
3842,0.0,2
3843,0.0,3
3844,15904.8,4
3845,107052.271,5
3846,247758.649,6
3847,365471.066,7
3848,442498.437,8
3849,450008.217,9
3850,555313.722,10
3851,603873.149,11
3852,606305.728,12
3853,555084.86,13
3854,477663.33,14
3855,380265.849,15
3856,264807.145,16
3857,158149.458,17
3858,79535.916,18
3859,28894.313,19
3860,0.0,20
3861,0.0,21
3862,0.0,22
3863,0.0,23
3864,0.0,0
3865,0.0,1
3866,0.0,2
3867,0.0,3
3868,14167.542,4
3869,104372.696,5
3870,247681.883,6
3871,387969.728,7
3872,494727.723,8
3873,562626.994,9
3874,612672.467,10
3875,623367.126,11
3876,602231.727,12
3877,517187.835,13
3878,405639.441,14
3879,280656.187,15
3880,195311.488,16
3881,118669.43,17
3882,53875.488,18
3883,13260.463,19
3884,0.0,20
3885,0.0,21
3886,0.0,22
3887,0.0,23
3888,0.0,0
3889,0.0,1
3890,0.0,2
3891,0.0,3
3892,4885.699,4
3893,29802.972,5
3894,54970.723,6
3895,92251.069,7
3896,126957.624,8
3897,155635.659,9
3898,264413.226,10
3899,362229.477,11
3900,425383.399,12
3901,419013.595,13
3902,382302.938,14
3903,320238.869,15
3904,228030.662,16
3905,139542.328,17
3906,71117.9,18
3907,23063.407,19
3908,0.0,20
3909,0.0,21
3910,0.0,22
3911,0.0,23
3912,0.0,0
3913,0.0,1
3914,0.0,2
3915,0.0,3
3916,6329.463,4
3917,42066.915,5
3918,98437.585,6
3919,188888.387,7
3920,281955.606,8
3921,369092.258,9
3922,410328.198,10
3923,425442.167,11
3924,419446.256,12
3925,366776.573,13
3926,299130.354,14
3927,226597.007,15
3928,189879.705,16
3929,128862.923,17
3930,72885.03,18
3931,26174.488,19
3932,0.0,20
3933,0.0,21
3934,0.0,22
3935,0.0,23
3936,0.0,0
3937,0.0,1
3938,0.0,2
3939,0.0,3
3940,15272.963,4
3941,87999.308,5
3942,185231.821,6
3943,328823.988,7
3944,460298.756,8
3945,573658.185,9
3946,593195.144,10
3947,571884.089,11
3948,513544.154,12
3949,450995.755,13
3950,371170.464,14
3951,285476.855,15
3952,244415.481,16
3953,170712.77,17
3954,86292.615,18
3955,29407.521,19
3956,0.0,20
3957,0.0,21
3958,0.0,22
3959,0.0,23
3960,0.0,0
3961,0.0,1
3962,0.0,2
3963,0.0,3
3964,16256.466,4
3965,89634.846,5
3966,190446.842,6
3967,280922.677,7
3968,353958.288,8
3969,389077.285,9
3970,493476.835,10
3971,557501.794,11
3972,580028.301,12
3973,519122.616,13
3974,437044.581,14
3975,340417.544,15
3976,251649.239,16
3977,155182.242,17
3978,79977.8,18
3979,27631.711,19
3980,0.0,20
3981,0.0,21
3982,0.0,22
3983,0.0,23
3984,0.0,0
3985,0.0,1
3986,0.0,2
3987,0.0,3
3988,11628.109,4
3989,55433.529,5
3990,101582.39,6
3991,144026.801,7
3992,163737.385,8
3993,158321.811,9
3994,226241.538,10
3995,285742.348,11
3996,326691.969,12
3997,270208.43,13
3998,202817.669,14
3999,135000.75,15
4000,102339.856,16
4001,66162.122,17
4002,32461.547,18
4003,9810.897,19
4004,0.0,20
4005,0.0,21
4006,0.0,22
4007,0.0,23
4008,0.0,0
4009,0.0,1
4010,0.0,2
4011,0.0,3
4012,6416.602,4
4013,42564.769,5
4014,100035.821,6
4015,170432.256,7
4016,238202.502,8
4017,296769.095,9
4018,384727.821,10
4019,446058.496,11
4020,475097.423,12
4021,446677.371,13
4022,394242.285,14
4023,325407.095,15
4024,252237.575,16
4025,160361.313,17
4026,84899.519,18
4027,29246.801,19
4028,0.0,20
4029,0.0,21
4030,0.0,22
4031,0.0,23
4032,0.0,0
4033,0.0,1
4034,0.0,2
4035,0.0,3
4036,6445.722,4
4037,42627.91,5
4038,100502.81,6
4039,165109.232,7
4040,224771.591,8
4041,274298.175,9
4042,313699.773,10
4043,329828.523,11
4044,328227.914,12
4045,307320.904,13
4046,274969.561,14
4047,223982.091,15
4048,172055.984,16
4049,112502.74,17
4050,57195.358,18
4051,12826.681,19
4052,0.0,20
4053,0.0,21
4054,0.0,22
4055,0.0,23
4056,0.0,0
4057,0.0,1
4058,0.0,2
4059,0.0,3
4060,3465.406,4
4061,36207.405,5
4062,99002.459,6
4063,163521.592,7
4064,222694.769,8
4065,271090.84,9
4066,310008.273,10
4067,325438.568,11
4068,322303.538,12
4069,339207.528,13
4070,329689.284,14
4071,290267.991,15
4072,218602.778,16
4073,139009.731,17
4074,74534.397,18
4075,22803.893,19
4076,0.0,20
4077,0.0,21
4078,0.0,22
4079,0.0,23
4080,0.0,0
4081,0.0,1
4082,0.0,2
4083,0.0,3
4084,16930.096,4
4085,97685.61,5
4086,216203.724,6
4087,333720.958,7
4088,419333.158,8
4089,473704.717,9
4090,541007.789,10
4091,580979.775,11
4092,581883.165,12
4093,570525.861,13
4094,507895.401,14
4095,407607.42,15
4096,286799.42,16
4097,168675.801,17
4098,88537.638,18
4099,33485.977,19
4100,0.0,20
4101,0.0,21
4102,0.0,22
4103,0.0,23
4104,0.0,0
4105,0.0,1
4106,0.0,2
4107,0.0,3
4108,17866.656,4
4109,103477.738,5
4110,215176.802,6
4111,310771.695,7
4112,377986.155,8
4113,384798.414,9
4114,425574.364,10
4115,443374.547,11
4116,437016.646,12
4117,378470.085,13
4118,306088.591,14
4119,230961.793,15
4120,219028.871,16
4121,157571.174,17
4122,81537.235,18
4123,32440.021,19
4124,0.0,20
4125,0.0,21
4126,0.0,22
4127,0.0,23
4128,0.0,0
4129,0.0,1
4130,0.0,2
4131,0.0,3
4132,14697.463,4
4133,91765.219,5
4134,216987.267,6
4135,335197.865,7
4136,421482.915,8
4137,474594.185,9
4138,538975.806,10
4139,574493.276,11
4140,572734.831,12
4141,511773.977,13
4142,430440.75,14
4143,336122.473,15
4144,258507.366,16
4145,162753.308,17
4146,89643.407,18
4147,33515.44,19
4148,0.0,20
4149,0.0,21
4150,0.0,22
4151,0.0,23
4152,0.0,0
4153,0.0,1
4154,0.0,2
4155,0.0,3
4156,16133.086,4
4157,106595.87,5
4158,246864.601,6
4159,361384.969,7
4160,413230.943,8
4161,384365.854,9
4162,388486.614,10
4163,370803.234,11
4164,327560.966,12
4165,269522.307,13
4166,202848.838,14
4167,134849.589,15
4168,102534.235,16
4169,67733.099,17
4170,33454.593,18
4171,11479.673,19
4172,0.0,20
4173,0.0,21
4174,0.0,22
4175,0.0,23
4176,0.0,0
4177,0.0,1
4178,0.0,2
4179,0.0,3
4180,16244.851,4
4181,106496.482,5
4182,252476.431,6
4183,369850.78,7
4184,422251.675,8
4185,391440.557,9
4186,426134.594,10
4187,444453.828,11
4188,437167.356,12
4189,462353.437,13
4190,440784.662,14
4191,375456.539,15
4192,267003.131,16
4193,167271.879,17
4194,85971.388,18
4195,29872.18,19
4196,0.0,20
4197,0.0,21
4198,0.0,22
4199,0.0,23
4200,0.0,0
4201,0.0,1
4202,0.0,2
4203,0.0,3
4204,16250.294,4
4205,105180.027,5
4206,241409.153,6
4207,348919.621,7
4208,402696.23,8
4209,391001.437,9
4210,461834.977,10
4211,509342.502,11
4212,521724.624,12
4213,437555.622,13
4214,336526.679,14
4215,233628.41,15
4216,176840.276,16
4217,115653.827,17
4218,59137.447,18
4219,19185.611,19
4220,0.0,20
4221,0.0,21
4222,0.0,22
4223,0.0,23
4224,0.0,0
4225,0.0,1
4226,0.0,2
4227,0.0,3
4228,13703.914,4
4229,63263.995,5
4230,99245.366,6
4231,215344.204,7
4232,346760.841,8
4233,466867.329,9
4234,513400.422,10
4235,528837.721,11
4236,516390.026,12
4237,455023.63,13
4238,377922.266,14
4239,292391.21,15
4240,210403.427,16
4241,138990.045,17
4242,68687.103,18
4243,18890.069,19
4244,0.0,20
4245,0.0,21
4246,0.0,22
4247,0.0,23
4248,0.0,0
4249,0.0,1
4250,0.0,2
4251,0.0,3
4252,1354.843,4
4253,22093.247,5
4254,54014.487,6
4255,195308.058,7
4256,378660.566,8
4257,532886.966,9
4258,517625.173,10
4259,449147.692,11
4260,332394.273,12
4261,312921.996,13
4262,275899.187,14
4263,227264.1,15
4264,174972.282,16
4265,115268.234,17
4266,59203.06,18
4267,21535.305,19
4268,0.0,20
4269,0.0,21
4270,0.0,22
4271,0.0,23
4272,0.0,0
4273,0.0,1
4274,0.0,2
4275,0.0,3
4276,14149.98,4
4277,101152.106,5
4278,245915.076,6
4279,389564.094,7
4280,506023.717,8
4281,588331.47,9
4282,630511.664,10
4283,639309.801,11
4284,613802.223,12
4285,564516.979,13
4286,489009.828,14
4287,392287.449,15
4288,276718.9,16
4289,168081.753,17
4290,87260.5,18
4291,33582.873,19
4292,0.0,20
4293,0.0,21
4294,0.0,22
4295,0.0,23
4296,0.0,0
4297,0.0,1
4298,0.0,2
4299,0.0,3
4300,14939.633,4
4301,105173.068,5
4302,245052.118,6
4303,388072.754,7
4304,508947.326,8
4305,597769.04,9
4306,636891.331,10
4307,631432.844,11
4308,588241.34,12
4309,547515.057,13
4310,478447.0,14
4311,387544.802,15
4312,274970.645,16
4313,163305.484,17
4314,84159.814,18
4315,33828.303,19
4316,0.0,20
4317,0.0,21
4318,0.0,22
4319,0.0,23
4320,0.0,0
4321,0.0,1
4322,0.0,2
4323,0.0,3
4324,13236.544,4
4325,102348.359,5
4326,246990.862,6
4327,392613.352,7
4328,515595.976,8
4329,606833.76,9
4330,654913.22,10
4331,663928.039,11
4332,640151.118,12
4333,584147.531,13
4334,500571.991,14
4335,398358.088,15
4336,281057.919,16
4337,169782.901,17
4338,88223.256,18
4339,33290.685,19
4340,0.0,20
4341,0.0,21
4342,0.0,22
4343,0.0,23
4344,0.0,0
4345,0.0,1
4346,0.0,2
4347,0.0,3
4348,15078.532,4
4349,104356.826,5
4350,216660.501,6
4351,323874.711,7
4352,383325.27,8
4353,389987.897,9
4354,394177.826,10
4355,373820.357,11
4356,329601.074,12
4357,312658.432,13
4358,276875.913,14
4359,228827.038,15
4360,177002.464,16
4361,117441.16,17
4362,61370.489,18
4363,17285.567,19
4364,0.0,20
4365,0.0,21
4366,0.0,22
4367,0.0,23
4368,0.0,0
4369,0.0,1
4370,0.0,2
4371,0.0,3
4372,12577.499,4
4373,68751.163,5
4374,99662.314,6
4375,164142.246,7
4376,222896.715,8
4377,279090.289,9
4378,510631.188,10
4379,629266.011,11
4380,641948.096,12
4381,586303.072,13
4382,501798.485,14
4383,397706.57,15
4384,271480.984,16
4385,159363.943,17
4386,73738.187,18
4387,25722.547,19
4388,0.0,20
4389,0.0,21
4390,0.0,22
4391,0.0,23
4392,0.0,0
4393,0.0,1
4394,0.0,2
4395,0.0,3
4396,13027.067,4
4397,91079.388,5
4398,181146.283,6
4399,322128.58,7
4400,453735.145,8
4401,553177.175,9
4402,602522.868,10
4403,614090.819,11
4404,593693.827,12
4405,530421.51,13
4406,439076.074,14
4407,335244.369,15
4408,252577.461,16
4409,173758.773,17
4410,83609.427,18
4411,32116.353,19
4412,0.0,20
4413,0.0,21
4414,0.0,22
4415,0.0,23
4416,0.0,0
4417,0.0,1
4418,0.0,2
4419,0.0,3
4420,7342.617,4
4421,55804.206,5
4422,142254.168,6
4423,208843.908,7
4424,256630.607,8
4425,267313.637,9
4426,301614.783,10
4427,320573.716,11
4428,321201.159,12
4429,338969.045,13
4430,326883.791,14
4431,288886.997,15
4432,249148.879,16
4433,160052.812,17
4434,89578.385,18
4435,31627.587,19
4436,0.0,20
4437,0.0,21
4438,0.0,22
4439,0.0,23
4440,0.0,0
4441,0.0,1
4442,0.0,2
4443,0.0,3
4444,12900.012,4
4445,106497.989,5
4446,248391.37,6
4447,391733.246,7
4448,508838.594,8
4449,592796.006,9
4450,639037.431,10
4451,650485.5,11
4452,628492.919,12
4453,579131.871,13
4454,502491.047,14
4455,402361.272,15
4456,279264.372,16
4457,165516.093,17
4458,86208.766,18
4459,31206.966,19
4460,0.0,20
4461,0.0,21
4462,0.0,22
4463,0.0,23
4464,0.0,0
4465,0.0,1
4466,0.0,2
4467,0.0,3
4468,11892.995,4
4469,104130.072,5
4470,244478.568,6
4471,387869.992,7
4472,504604.863,8
4473,587704.247,9
4474,638049.279,10
4475,652592.586,11
4476,633231.725,12
4477,580448.044,13
4478,500114.012,14
4479,398143.063,15
4480,278323.7,16
4481,164646.434,17
4482,86193.063,18
4483,30731.585,19
4484,0.0,20
4485,0.0,21
4486,0.0,22
4487,0.0,23
4488,0.0,0
4489,0.0,1
4490,0.0,2
4491,0.0,3
4492,6987.094,4
4493,43325.794,5
4494,51657.629,6
4495,113578.98,7
4496,190841.23,8
4497,273133.395,9
4498,351851.103,10
4499,406515.086,11
4500,431214.35,12
4501,455750.494,13
4502,434725.975,14
4503,371144.583,15
4504,275362.557,16
4505,165486.186,17
4506,86099.388,18
4507,31243.925,19
4508,0.0,20
4509,0.0,21
4510,0.0,22
4511,0.0,23
4512,0.0,0
4513,0.0,1
4514,0.0,2
4515,0.0,3
4516,7617.053,4
4517,70275.761,5
4518,180180.122,6
4519,289480.658,7
4520,392308.792,8
